Close,Timestamp,Low,High,Open,TradedDate,Volume,SymbolKey,MA20,MA50,MACD,Confidence,Signal,MA200,MACDHist,MACDSignal,RSI14,ATR
1426,2025-10-21T15:27:35.717264,1409,1447.7,1445.6,2025-04-14,10178530,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1426,2025-10-21T15:27:35.407592,1409,1447.7,1445.6,2025-04-15,10178530,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1413.1,2025-10-21T15:27:35.101111,1396.8,1427.5,1425,2025-04-16,12022740,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1419.5,2025-10-21T15:27:34.782656,1378.3,1429.8,1398,2025-04-17,14264227,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1451,2025-10-21T15:27:33.905517,1410,1471.8,1410,2025-04-20,15648970,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1451,2025-10-21T15:27:33.603143,1410,1471.8,1410,2025-04-21,15648970,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1422.8,2025-10-21T15:27:33.307944,1419.3,1440,1440,2025-04-22,9399738,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1474.9,2025-10-21T15:27:33.014661,1439.6,1487.8,1446,2025-04-23,11136642,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1471.4,2025-10-21T15:27:32.711650,1461.5,1482.9,1469.9,2025-04-24,7114292,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1480.2,2025-10-21T15:27:32.420060,1463.5,1501.7,1475.5,2025-04-25,8329979,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1482.1,2025-10-21T15:27:31.829797,1465.3,1489.6,1480.2,2025-04-27,5886253,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1482.1,2025-10-21T15:27:31.533617,1465.3,1489.6,1480.2,2025-04-28,5886253,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1497.5,2025-10-21T15:27:31.229834,1474.1,1509.8,1482,2025-04-29,8056743,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1500.1,2025-10-21T15:27:30.931465,1482.6,1508.8,1496.8,2025-04-30,7704183,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1506.8,2025-10-21T15:27:30.640496,1496.2,1523.2,1499.7,2025-05-01,8733014,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1506.8,2025-10-21T15:27:30.346076,1496.2,1523.2,1499.7,2025-05-02,8733014,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1508.6,2025-10-21T15:27:29.749567,1502.8,1523,1515,2025-05-04,4282493,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1508.6,2025-10-21T15:27:29.449833,1502.8,1523,1515,2025-05-05,4282493,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1511.5,2025-10-21T15:27:29.152276,1499.1,1515.6,1506,2025-05-06,4270530,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1508.3,2025-10-21T15:27:28.845579,1496.6,1518.8,1500,2025-05-07,5691799,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1511.4,2025-10-21T15:27:28.542704,1501.2,1516.5,1508,2025-05-08,8424409,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1507.6,2025-10-21T15:27:28.248673,1494.1,1511.4,1500.7,2025-05-09,4478653,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1626.9,2025-10-21T15:27:27.662214,1532,1632,1537,2025-05-11,11372857,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1626.9,2025-10-21T15:27:27.364823,1532,1632,1537,2025-05-12,11372857,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1568.6,2025-10-21T15:27:27.069807,1564.6,1612.2,1609,2025-05-13,12846210,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1592.4,2025-10-21T15:27:26.769710,1569.5,1595,1574,2025-05-14,4870057,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1613,2025-10-21T15:27:26.476140,1571,1618.6,1589.8,2025-05-15,11151167,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1589.9,2025-10-21T15:27:26.165387,1581.5,1612.6,1612.6,2025-05-16,4576751,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1559.8,2025-10-21T15:27:25.543780,1555.7,1585,1576.5,2025-05-18,8855798,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1559.8,2025-10-21T15:27:25.246771,1555.7,1585,1576.5,2025-05-19,8855798,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1560.6,2025-10-21T15:27:24.955469,1558,1583.5,1570,2025-05-20,7143998,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1568.5,2025-10-21T15:27:24.653765,1552.1,1571,1567.9,2025-05-21,4157309,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1547.5,2025-10-21T15:27:24.350740,1540,1560.8,1555.5,2025-05-22,6158990,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1564.8,2025-10-21T15:27:24.050624,1550,1587.2,1550,2025-05-23,5038421,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1580.5,2025-10-21T15:27:23.437400,1562.7,1583.8,1566.6,2025-05-25,3170102,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1580.5,2025-10-21T15:27:23.134776,1562.7,1583.8,1566.6,2025-05-26,3170102,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1570.1,2025-10-21T15:27:22.826874,1556.4,1582.9,1579.9,2025-05-27,7775714,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1571.8,2025-10-21T15:27:22.525125,1570,1587.7,1581,2025-05-28,3623370,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1585.6,2025-10-21T15:27:22.226538,1576.6,1608.9,1589,2025-05-29,8609500,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1562.7,2025-10-21T15:27:21.929453,1555.1,1572,1571,2025-05-30,13148092,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1553.8,2025-10-21T15:27:21.318549,1539,1560,1560,2025-06-01,4374509,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1553.8,2025-10-21T15:27:21.023941,1539,1560,1560,2025-06-02,4374509,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1543,2025-10-21T15:27:20.733254,1535.6,1567.3,1559,2025-06-03,6853403,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1551.2,2025-10-21T15:27:20.417573,1541.4,1557.3,1543,2025-06-04,4548307,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1554.3,2025-10-21T15:27:20.101085,1541.6,1567.7,1547.9,2025-06-05,6948539,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1563.8,2025-10-21T15:27:19.764624,1543.1,1568.9,1554.7,2025-06-06,3960020,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1572.9,2025-10-21T15:27:19.173823,1571,1588,1578,2025-06-08,2903202,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1572.9,2025-10-21T15:27:18.869844,1571,1588,1578,2025-06-09,2903202,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1596,2025-10-21T15:27:18.573279,1577.5,1607.5,1584,2025-06-10,8591925,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1631.1,2025-10-21T15:27:18.263592,1590.1,1634.6,1590.1,2025-06-11,10597410,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1608.6,2025-10-21T15:27:17.937531,1598.1,1628,1617,2025-06-12,10483574,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1602,2025-10-21T15:27:17.619373,1570.2,1609,1576,2025-06-13,6968315,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1623.8,2025-10-21T15:27:16.999787,1597.1,1634.8,1600,2025-06-15,5591842,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1623.8,2025-10-21T15:27:16.703490,1597.1,1634.8,1600,2025-06-16,5591842,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1639.9,2025-10-21T15:27:16.404118,1615.6,1647.4,1620.7,2025-06-17,7622083,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1632.9,2025-10-21T15:27:16.094862,1621,1644.7,1621,2025-06-18,5629707,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1618.4,2025-10-21T15:27:15.780155,1611.5,1630,1623.9,2025-06-19,5147760,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1622.9,2025-10-21T15:27:15.468016,1608.9,1630.7,1619,2025-06-20,9202821,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1584,2025-10-21T15:27:14.868753,1575.4,1601,1601,2025-06-22,7943676,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1584,2025-10-21T15:27:14.573087,1575.4,1601,1601,2025-06-23,7943676,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1581.6,2025-10-21T15:27:14.275539,1576.6,1609,1601,2025-06-24,8083992,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1614.9,2025-10-21T15:27:13.956162,1585.1,1619.9,1590,2025-06-25,7813533,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1616,2025-10-21T15:27:13.646007,1606.6,1624,1608.8,2025-06-26,6519233,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1608,2025-10-21T15:27:13.348612,1602.4,1629.6,1619,2025-06-27,8912268,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1601.8,2025-10-21T15:27:12.750605,1594.1,1615,1615,2025-06-29,6294505,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1601.8,2025-10-21T15:27:12.440185,1594.1,1615,1615,2025-06-30,6294505,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1606.8,2025-10-21T15:27:12.128713,1600.5,1617.7,1609,2025-07-01,4178937,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1610.5,2025-10-21T15:27:11.834487,1603.4,1649,1618,2025-07-02,8653641,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1618.7,2025-10-21T15:27:11.515260,1615,1632.4,1618.5,2025-07-03,5259695,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1640.7,2025-10-21T15:27:11.196482,1612.3,1643.4,1625,2025-07-04,4411273,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1627,2025-10-21T15:27:10.597424,1623,1644,1640,2025-07-06,3294523,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1627,2025-10-21T15:27:10.276872,1623,1644,1640,2025-07-07,3294523,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1638.7,2025-10-21T15:27:09.968517,1621.5,1646.2,1628,2025-07-08,4590681,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1633.7,2025-10-21T15:27:09.673837,1623.6,1638,1637.8,2025-07-09,4580828,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1615.8,2025-10-21T15:27:09.383453,1607.1,1638.9,1638.9,2025-07-10,5330179,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1594.9,2025-10-21T15:27:09.064555,1563,1607.1,1579.1,2025-07-11,11391755,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1570.3,2025-10-21T15:27:08.474208,1559.8,1591.8,1591.8,2025-07-13,9173426,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1570.3,2025-10-21T15:27:08.143575,1559.8,1591.8,1591.8,2025-07-14,9173426,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1585.6,2025-10-21T15:27:07.842910,1564,1603.6,1565.1,2025-07-15,7614807,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1607.9,2025-10-21T15:27:07.516295,1578.5,1612,1579,2025-07-16,6223491,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1583.5,2025-10-21T15:27:07.183115,1580.1,1610,1598,2025-07-17,7374814,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1586.1,2025-10-21T15:27:06.858134,1580,1599.3,1592.1,2025-07-18,5161833,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1584.3,2025-10-21T15:27:06.250739,1566.8,1589,1580,2025-07-20,3682661,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1584.3,2025-10-21T15:27:05.931266,1566.8,1589,1580,2025-07-21,3682661,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1570.9,2025-10-21T15:27:05.592538,1565,1585.8,1565,2025-07-22,8473741,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1574.5,2025-10-21T15:27:05.296067,1550,1591.9,1576.3,2025-07-23,8035026,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1552.5,2025-10-21T15:27:04.985061,1548.2,1582,1580,2025-07-24,14169664,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1515.7,2025-10-21T15:27:04.679193,1511.3,1549.5,1543.4,2025-07-25,10851259,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1516,2025-10-21T15:27:04.084526,1482.5,1519.3,1513.9,2025-07-27,6439855,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1516,2025-10-21T15:27:03.769402,1482.5,1519.3,1513.9,2025-07-28,6439855,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1513.7,2025-10-21T15:27:03.452840,1496.1,1517.2,1512.9,2025-07-29,7070448,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1519,2025-10-21T15:27:03.149160,1506,1521.7,1519.9,2025-07-30,5719051,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1509,2025-10-21T15:27:02.834754,1497,1527.1,1509.7,2025-07-31,6851407,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1469.6,2025-10-21T15:27:02.521311,1465.5,1498.7,1493.9,2025-08-01,8702978,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1480.5,2025-10-21T15:27:01.883147,1451,1482.8,1461.5,2025-08-03,8610216,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1480.5,2025-10-21T15:27:01.541147,1451,1482.8,1461.5,2025-08-04,8610216,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1460.3,2025-10-21T15:27:01.188354,1455,1478.7,1478.7,2025-08-05,10213323,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1436.7,2025-10-21T15:27:00.883943,1430.3,1456.1,1452,2025-08-06,10566934,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1436.9,2025-10-21T15:27:00.563413,1414.2,1442,1430,2025-08-07,9892020,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1423.1,2025-10-21T15:27:00.252199,1417.1,1433.2,1425,2025-08-08,10048009,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1428.2,2025-10-21T15:26:59.644142,1414,1433.4,1419.9,2025-08-10,6625368,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1428.2,2025-10-21T15:26:59.345900,1414,1433.4,1419.9,2025-08-11,6625368,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1424.1,2025-10-21T15:26:59.034226,1421,1441,1428.2,2025-08-12,9899184,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1426.6,2025-10-21T15:26:58.721970,1422.4,1434,1425,2025-08-13,10318063,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1447.7,2025-10-21T15:26:58.423732,1426.2,1470,1426.2,2025-08-14,12902347,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1435.8,2025-10-21T15:26:57.512903,1429.6,1464.7,1464.7,2025-08-17,7254561,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1435.8,2025-10-21T15:26:57.207817,1429.6,1464.7,1464.7,2025-08-18,7254561,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1440,2025-10-21T15:26:56.907532,1432.7,1449.4,1432.7,2025-08-19,3986094,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1496.2,2025-10-21T15:26:56.606515,1440.7,1499,1440.7,2025-08-20,10413061,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1496.4,2025-10-21T15:26:56.282081,1484.3,1508,1508,2025-08-21,6565539,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1487.5,2025-10-21T15:26:55.978267,1486.1,1504.3,1498.1,2025-08-22,5543397,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1532.1,2025-10-21T15:26:55.371304,1506.7,1539,1506.7,2025-08-24,10694531,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1532.1,2025-10-21T15:26:55.075956,1506.7,1539,1506.7,2025-08-25,10694531,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1529.6,2025-10-21T15:26:54.770946,1518.6,1538.4,1523,2025-08-26,15994798,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1500.1,2025-10-21T15:26:54.456790,1498,1529.6,1529.6,2025-08-27,5443364,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1500.1,2025-10-21T15:26:54.145739,1498,1529.6,1529.6,2025-08-28,5443364,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1469.6,2025-10-21T15:26:53.818328,1467.7,1501.9,1501.9,2025-08-29,8169075,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1499.4,2025-10-21T15:26:53.228018,1476.2,1503.4,1476.7,2025-08-31,4546057,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1499.4,2025-10-21T15:26:52.931008,1476.2,1503.4,1476.7,2025-09-01,4546057,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1498.7,2025-10-21T15:26:52.632618,1486.3,1512.8,1499.4,2025-09-02,5218763,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1479.1,2025-10-21T15:26:52.335890,1473,1501.9,1500,2025-09-03,4623483,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1463,2025-10-21T15:26:52.020723,1460.1,1484,1484,2025-09-04,5787724,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1444.6,2025-10-21T15:26:51.720125,1433,1472.7,1470,2025-09-05,5466487,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1432.9,2025-10-21T15:26:51.135061,1428.3,1458,1451,2025-09-07,3811567,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1432.9,2025-10-21T15:26:50.831517,1428.3,1458,1451,2025-09-08,3811567,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1504.3,2025-10-21T15:26:50.496398,1472.5,1507.2,1481,2025-09-09,13072640,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1532.6,2025-10-21T15:26:50.161690,1509.3,1534.9,1510.1,2025-09-10,7281071,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1509.7,2025-10-21T15:26:49.855586,1506.5,1527.5,1523.9,2025-09-11,8003662,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1525.6,2025-10-21T15:26:49.541274,1521.1,1542.9,1537,2025-09-12,12856963,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1508.4,2025-10-21T15:26:48.890605,1501.2,1527.5,1525.6,2025-09-14,6167414,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1508.4,2025-10-21T15:26:48.592573,1501.2,1527.5,1525.6,2025-09-15,6167414,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1511.3,2025-10-21T15:26:48.291469,1503.5,1514,1508.4,2025-09-16,8923112,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1522.4,2025-10-21T15:26:47.987324,1514,1526.7,1516.9,2025-09-17,4795698,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1540.6,2025-10-21T15:26:47.676896,1538.5,1555,1550,2025-09-18,9331945,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1540.2,2025-10-21T15:26:47.378717,1520.1,1551.3,1544.6,2025-09-19,12988129,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1499.5,2025-10-21T15:26:46.783987,1482,1514.7,1482.7,2025-09-21,15655204,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1499.5,2025-10-21T15:26:46.483839,1482,1514.7,1482.7,2025-09-22,15655204,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1497.5,2025-10-21T15:26:46.189906,1493,1513,1493,2025-09-23,9832164,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1494.6,2025-10-21T15:26:45.891760,1482.7,1496.7,1487.2,2025-09-24,4937004,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1484.8,2025-10-21T15:26:45.567940,1476.5,1502.7,1489,2025-09-25,9491867,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1448.9,2025-10-21T15:26:45.249845,1441.2,1478.7,1475,2025-09-26,8597058,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
1441.8,2025-10-21T15:26:44.641848,1436.5,1465,1460,2025-09-28,10513117,INFY,1470.49,1485.23,-4.65,MEDIUM,SELL,1537.81,-1.41,-3.24,48.99,27.21
